Resource,Derating_factor_1,Derating_factor_2,Derating_factor_4,Derating_factor_5,Derating_factor_10,Derating_factor_3,Derating_factor_8,Derating_factor_7,Derating_factor_9,Derating_factor_6
ISNE_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
ISNE_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
ISNE_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
ISNE_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
MISC_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
MISC_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISC_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_2_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_3_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_7_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_8_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_utilitypv_class1_moderate_14_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISC_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
MISE_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISE_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_4_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_7_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_16_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_17_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_19_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_20_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_21_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_landbasedwind_class3_moderate_22_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_2_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_20_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_27_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_35_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_44_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_utilitypv_class1_moderate_54_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISE_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
MISS_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISS_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISS_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
MISW_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
MISW_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_3_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_6_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_7_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_11_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_13_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_15_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_19_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_20_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_21_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_22_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_23_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_24_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_25_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_26_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_27_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_28_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_29_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_30_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_31_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_32_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_33_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_34_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_35_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_36_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_37_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_38_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_39_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_landbasedwind_class3_moderate_40_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_utilitypv_class1_moderate_19_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
MISW_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
NWPP_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
NWPP_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
