Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
888,1.0,1.0,1.0,0.0,0.245853648,0.0,0.508997321,1.0,1.0,1.0
889,1.0,1.0,1.0,0.0,0.247653484,0.0,0.48204875,1.0,1.0,1.0
890,1.0,1.0,1.0,0.0,0.186836675,0.0,0.401856899,1.0,1.0,1.0
891,1.0,1.0,1.0,0.0,0.092781231,0.0,0.365234554,1.0,1.0,1.0
892,1.0,1.0,1.0,0.0,0.075210728,0.0,0.38432771,1.0,1.0,1.0
893,1.0,1.0,1.0,0.0,0.053601258,0.0,0.317716032,1.0,1.0,1.0
894,1.0,1.0,1.0,0.0857,0.022764446,0.0724,0.26640135,1.0,1.0,1.0
895,1.0,1.0,1.0,0.0985,0.038315382,0.1164,0.204927266,1.0,1.0,1.0
896,1.0,1.0,1.0,0.2236,0.0,0.2424,0.059406698,1.0,1.0,1.0
897,1.0,1.0,1.0,0.3682,1.07e-5,0.3825,0.007268985,1.0,1.0,1.0
898,1.0,1.0,1.0,0.461,0.0,0.4792,0.001936314,1.0,1.0,1.0
899,1.0,1.0,1.0,0.5657,0.002635513,0.6047,0.002098743,1.0,1.0,1.0
900,1.0,1.0,1.0,0.6113,0.027275627,0.635,0.039177664,1.0,1.0,1.0
901,1.0,1.0,1.0,0.6112,0.021283705,0.6169,0.081791446,1.0,1.0,1.0
902,1.0,1.0,1.0,0.7148,0.068118349,0.7353,0.103177123,1.0,1.0,1.0
903,1.0,1.0,1.0,0.5522,0.197984576,0.5818,0.15871644,1.0,1.0,1.0
904,1.0,1.0,1.0,0.4604,0.220261842,0.4931,0.145702109,1.0,1.0,1.0
905,1.0,1.0,1.0,0.3336,0.30080384,0.3819,0.131346986,1.0,1.0,1.0
906,1.0,1.0,1.0,0.1691,0.408814192,0.2235,0.123524368,1.0,1.0,1.0
907,1.0,1.0,1.0,0.0764,0.199913591,0.1006,0.171917498,1.0,1.0,1.0
908,1.0,1.0,1.0,0.0422,0.426000834,0.0385,0.286634326,1.0,1.0,1.0
909,1.0,1.0,1.0,0.0,0.20293051,0.0,0.342288911,1.0,1.0,1.0
910,1.0,1.0,1.0,0.0,0.50099647,0.0,0.433295488,1.0,1.0,1.0
911,1.0,1.0,1.0,0.0,0.368808419,0.0,0.521863997,1.0,1.0,1.0
912,1.0,1.0,1.0,0.0,0.100870162,0.0,0.53487587,1.0,1.0,1.0
913,1.0,1.0,1.0,0.0,0.072634153,0.0,0.644737303,1.0,1.0,1.0
914,1.0,1.0,1.0,0.0,0.136515558,0.0,0.700178027,1.0,1.0,1.0
915,1.0,1.0,1.0,0.0,0.269426137,0.0,0.788835526,1.0,1.0,1.0
916,1.0,1.0,1.0,0.0,0.312267452,0.0,0.732494175,1.0,1.0,1.0
917,1.0,1.0,1.0,0.0,0.205833882,0.0,0.649236441,1.0,1.0,1.0
918,1.0,1.0,1.0,0.1104,0.284998775,0.0658,0.661727667,1.0,1.0,1.0
919,1.0,1.0,1.0,0.0878,0.183165148,0.1202,0.491339147,1.0,1.0,1.0
920,1.0,1.0,1.0,0.2191,0.050369695,0.254,0.248544365,1.0,1.0,1.0
921,1.0,1.0,1.0,0.3857,0.000220031,0.4076,0.114520662,1.0,1.0,1.0
922,1.0,1.0,1.0,0.5104,0.00628757,0.5215,0.254401684,1.0,1.0,1.0
923,1.0,1.0,1.0,0.6019,0.010242932,0.6039,0.260031074,1.0,1.0,1.0
924,1.0,1.0,1.0,0.6436,0.013313625,0.6412,0.309670746,1.0,1.0,1.0
925,1.0,1.0,1.0,0.6155,0.021124285,0.6345,0.389329493,1.0,1.0,1.0
926,1.0,1.0,1.0,0.7403,0.040823564,0.7585,0.459581256,1.0,1.0,1.0
927,1.0,1.0,1.0,0.5629,0.06583266,0.5834,0.441820174,1.0,1.0,1.0
928,1.0,1.0,1.0,0.4731,0.141652644,0.4988,0.41475147,1.0,1.0,1.0
929,1.0,1.0,1.0,0.3398,0.176141694,0.3796,0.348683596,1.0,1.0,1.0
930,1.0,1.0,1.0,0.1685,0.22296156,0.2249,0.363346934,1.0,1.0,1.0
931,1.0,1.0,1.0,0.073,0.267490387,0.1097,0.271154702,1.0,1.0,1.0
932,1.0,1.0,1.0,0.0515,0.326519668,0.0755,0.224437058,1.0,1.0,1.0
933,1.0,1.0,1.0,0.0,0.443631709,0.0,0.34814924,1.0,1.0,1.0
934,1.0,1.0,1.0,0.0,0.558796465,0.0,0.396882057,1.0,1.0,1.0
935,1.0,1.0,1.0,0.0,0.5950284,0.0,0.45529601,1.0,1.0,1.0
936,1.0,1.0,1.0,0.0,0.763088822,0.0,0.430940121,1.0,1.0,1.0
937,1.0,1.0,1.0,0.0,0.774059713,0.0,0.450038642,1.0,1.0,1.0
938,1.0,1.0,1.0,0.0,0.866425455,0.0,0.438241184,1.0,1.0,1.0
939,1.0,1.0,1.0,0.0,0.956704021,0.0,0.42793709,1.0,1.0,1.0
940,1.0,1.0,1.0,0.0,0.835111439,0.0,0.48630777,1.0,1.0,1.0
941,1.0,1.0,1.0,0.0,0.499104619,0.0,0.566731036,1.0,1.0,1.0
942,1.0,1.0,1.0,0.1349,0.473318368,0.0848,0.628187001,1.0,1.0,1.0
943,1.0,1.0,1.0,0.087,0.300047606,0.091,0.516454577,1.0,1.0,1.0
944,1.0,1.0,1.0,0.2179,0.019017693,0.1993,0.22279796,1.0,1.0,1.0
945,1.0,1.0,1.0,0.3662,0.000222957,0.3474,0.08899235,1.0,1.0,1.0
946,1.0,1.0,1.0,0.453,0.00067973,0.4397,0.069031969,1.0,1.0,1.0
947,1.0,1.0,1.0,0.5139,0.001896137,0.5108,0.063565858,1.0,1.0,1.0
948,1.0,1.0,1.0,0.5027,0.002511985,0.4458,0.066698283,1.0,1.0,1.0
949,1.0,1.0,1.0,0.486,0.029796394,0.4827,0.152992547,1.0,1.0,1.0
950,1.0,1.0,1.0,0.5046,0.121206544,0.4512,0.206111357,1.0,1.0,1.0
951,1.0,1.0,1.0,0.4792,0.154077724,0.4062,0.26776433,1.0,1.0,1.0
952,1.0,1.0,1.0,0.4084,0.246447563,0.3605,0.236120731,1.0,1.0,1.0
953,1.0,1.0,1.0,0.2899,0.227422833,0.2536,0.30843389,1.0,1.0,1.0
954,1.0,1.0,1.0,0.1532,0.130244672,0.1258,0.319988668,1.0,1.0,1.0
955,1.0,1.0,1.0,0.0512,0.268249333,0.0334,0.343753844,1.0,1.0,1.0
956,1.0,1.0,1.0,0.0079,0.09147121,0.0,0.39291048,1.0,1.0,1.0
957,1.0,1.0,1.0,0.0,0.210430145,0.0,0.48380667,1.0,1.0,1.0
958,1.0,1.0,1.0,0.0,0.313427418,0.0,0.452286959,1.0,1.0,1.0
959,1.0,1.0,1.0,0.0,0.294840246,0.0,0.405125558,1.0,1.0,1.0
960,1.0,1.0,1.0,0.0,0.189340532,0.0,0.386858791,1.0,1.0,1.0
961,1.0,1.0,1.0,0.0,0.311506182,0.0,0.417278826,1.0,1.0,1.0
962,1.0,1.0,1.0,0.0,0.429367989,0.0,0.410167038,1.0,1.0,1.0
963,1.0,1.0,1.0,0.0,0.666860759,0.0,0.533909023,1.0,1.0,1.0
964,1.0,1.0,1.0,0.0,0.714906156,0.0,0.661154389,1.0,1.0,1.0
965,1.0,1.0,1.0,0.0,0.753606141,0.0,0.700447381,1.0,1.0,1.0
966,1.0,1.0,1.0,0.0009,0.745957077,0.0,0.758610725,1.0,1.0,1.0
967,1.0,1.0,1.0,0.0476,0.553795636,0.069,0.730833173,1.0,1.0,1.0
968,1.0,1.0,1.0,0.1894,0.232608795,0.2037,0.410654962,1.0,1.0,1.0
969,1.0,1.0,1.0,0.3091,0.216478005,0.3469,0.170906514,1.0,1.0,1.0
970,1.0,1.0,1.0,0.3908,0.0983219,0.4454,0.132971898,1.0,1.0,1.0
971,1.0,1.0,1.0,0.4513,0.20118317,0.5356,0.111299545,1.0,1.0,1.0
972,1.0,1.0,1.0,0.4954,0.175673634,0.5765,0.070892677,1.0,1.0,1.0
973,1.0,1.0,1.0,0.5444,0.106838748,0.6069,0.094320223,1.0,1.0,1.0
974,1.0,1.0,1.0,0.5906,0.100744501,0.621,0.254580468,1.0,1.0,1.0
975,1.0,1.0,1.0,0.5663,0.096420929,0.5791,0.289869249,1.0,1.0,1.0
976,1.0,1.0,1.0,0.463,0.108535677,0.48,0.298413754,1.0,1.0,1.0
977,1.0,1.0,1.0,0.3344,0.157490104,0.3653,0.296498209,1.0,1.0,1.0
978,1.0,1.0,1.0,0.1675,0.203478783,0.2149,0.306476951,1.0,1.0,1.0
979,1.0,1.0,1.0,0.0696,0.237200379,0.1006,0.251269281,1.0,1.0,1.0
980,1.0,1.0,1.0,0.0264,0.258274436,0.0248,0.246904761,1.0,1.0,1.0
981,1.0,1.0,1.0,0.0,0.397927761,0.0,0.269306123,1.0,1.0,1.0
982,1.0,1.0,1.0,0.0,0.552703142,0.0,0.275501251,1.0,1.0,1.0
983,1.0,1.0,1.0,0.0,0.572329819,0.0,0.281742573,1.0,1.0,1.0
984,1.0,1.0,1.0,0.0,0.566900074,0.0,0.268800199,1.0,1.0,1.0
985,1.0,1.0,1.0,0.0,0.516343713,0.0,0.245486215,1.0,1.0,1.0
986,1.0,1.0,1.0,0.0,0.379571438,0.0,0.318734169,1.0,1.0,1.0
987,1.0,1.0,1.0,0.0,0.25224036,0.0,0.258571506,1.0,1.0,1.0
988,1.0,1.0,1.0,0.0,0.188107312,0.0,0.197928727,1.0,1.0,1.0
989,1.0,1.0,1.0,0.0,0.138289481,0.0,0.199667037,1.0,1.0,1.0
990,1.0,1.0,1.0,0.1152,0.181085125,0.0347,0.191009521,1.0,1.0,1.0
991,1.0,1.0,1.0,0.0873,0.061506607,0.1075,0.131597802,1.0,1.0,1.0
992,1.0,1.0,1.0,0.2188,0.009964381,0.2322,0.041415401,1.0,1.0,1.0
993,1.0,1.0,1.0,0.361,5.49e-5,0.3316,0.016327722,1.0,1.0,1.0
994,1.0,1.0,1.0,0.4632,0.002230583,0.3595,0.017201526,1.0,1.0,1.0
995,1.0,1.0,1.0,0.5972,0.010341065,0.4541,0.022785647,1.0,1.0,1.0
996,1.0,1.0,1.0,0.464,0.068388782,0.4555,0.058574662,1.0,1.0,1.0
997,1.0,1.0,1.0,0.4484,0.043731201,0.4176,0.09385588,1.0,1.0,1.0
998,1.0,1.0,1.0,0.4266,0.09393847,0.3601,0.217545807,1.0,1.0,1.0
999,1.0,1.0,1.0,0.4012,0.043836854,0.3141,0.238522217,1.0,1.0,1.0
1000,1.0,1.0,1.0,0.3295,0.09929195,0.2299,0.204888746,1.0,1.0,1.0
1001,1.0,1.0,1.0,0.2302,0.16745013,0.1561,0.305586934,1.0,1.0,1.0
1002,1.0,1.0,1.0,0.1164,0.253020108,0.0778,0.255524606,1.0,1.0,1.0
1003,1.0,1.0,1.0,0.0125,0.045722414,0.0004,0.238821268,1.0,1.0,1.0
1004,1.0,1.0,1.0,0.0,0.07418026,0.0,0.348031223,1.0,1.0,1.0
1005,1.0,1.0,1.0,0.0,0.07617934,0.0,0.14238359,1.0,1.0,1.0
1006,1.0,1.0,1.0,0.0,0.185299113,0.0,0.112149894,1.0,1.0,1.0
1007,1.0,1.0,1.0,0.0,0.049925163,0.0,0.07309211,1.0,1.0,1.0
1008,1.0,1.0,1.0,0.0,0.021917189,0.0,0.049112782,1.0,1.0,1.0
1009,1.0,1.0,1.0,0.0,0.069366634,0.0,0.059702866,1.0,1.0,1.0
1010,1.0,1.0,1.0,0.0,0.173460245,0.0,0.074365459,1.0,1.0,1.0
1011,1.0,1.0,1.0,0.0,0.330310285,0.0,0.062557846,1.0,1.0,1.0
1012,1.0,1.0,1.0,0.0,0.484885126,0.0,0.071087427,1.0,1.0,1.0
1013,1.0,1.0,1.0,0.0,0.506483376,0.0,0.075161591,1.0,1.0,1.0
1014,1.0,1.0,1.0,0.0316,0.51050359,0.0168,0.044340335,1.0,1.0,1.0
1015,1.0,1.0,1.0,0.0805,0.199067056,0.1067,0.05166579,1.0,1.0,1.0
1016,1.0,1.0,1.0,0.2149,0.356455564,0.2393,0.01513879,1.0,1.0,1.0
1017,1.0,1.0,1.0,0.3659,0.283349901,0.3837,0.016382087,1.0,1.0,1.0
1018,1.0,1.0,1.0,0.4898,0.25886184,0.4951,0.009380207,1.0,1.0,1.0
1019,1.0,1.0,1.0,0.5831,0.385790199,0.5785,0.023820121,1.0,1.0,1.0
1020,1.0,1.0,1.0,0.6085,0.518073618,0.6126,0.09957771,1.0,1.0,1.0
1021,1.0,1.0,1.0,0.5999,0.445449471,0.6174,0.080900639,1.0,1.0,1.0
1022,1.0,1.0,1.0,0.5772,0.387315661,0.6044,0.254250467,1.0,1.0,1.0
1023,1.0,1.0,1.0,0.5188,0.37337923,0.5663,0.181480706,1.0,1.0,1.0
1024,1.0,1.0,1.0,0.4201,0.503884971,0.4586,0.158758685,1.0,1.0,1.0
1025,1.0,1.0,1.0,0.3017,0.433672816,0.3374,0.189708054,1.0,1.0,1.0
1026,1.0,1.0,1.0,0.1691,0.605397165,0.2068,0.152186692,1.0,1.0,1.0
1027,1.0,1.0,1.0,0.0705,0.168280423,0.0937,0.108798154,1.0,1.0,1.0
1028,1.0,1.0,1.0,0.0,0.094467729,0.0,0.114200592,1.0,1.0,1.0
1029,1.0,1.0,1.0,0.0,0.062528327,0.0,0.16704531,1.0,1.0,1.0
1030,1.0,1.0,1.0,0.0,0.15690814,0.0,0.19962807,1.0,1.0,1.0
1031,1.0,1.0,1.0,0.0,0.118883848,0.0,0.168253437,1.0,1.0,1.0
1032,1.0,1.0,1.0,0.0,0.251304626,0.0,0.078460611,1.0,1.0,1.0
1033,1.0,1.0,1.0,0.0,0.46454832,0.0,0.091273665,1.0,1.0,1.0
1034,1.0,1.0,1.0,0.0,0.619871557,0.0,0.153806269,1.0,1.0,1.0
1035,1.0,1.0,1.0,0.0,0.782924116,0.0,0.185553581,1.0,1.0,1.0
1036,1.0,1.0,1.0,0.0,0.544351637,0.0,0.213648766,1.0,1.0,1.0
1037,1.0,1.0,1.0,0.0,0.388339579,0.0,0.246533602,1.0,1.0,1.0
1038,1.0,1.0,1.0,0.0259,0.188761607,0.0003,0.20844081,1.0,1.0,1.0
1039,1.0,1.0,1.0,0.096,0.056012779,0.0996,0.15391171,1.0,1.0,1.0
1040,1.0,1.0,1.0,0.2133,0.011642265,0.2184,0.141758978,1.0,1.0,1.0
1041,1.0,1.0,1.0,0.3624,0.005336904,0.3801,0.141372338,1.0,1.0,1.0
1042,1.0,1.0,1.0,0.4795,0.036412083,0.497,0.176750541,1.0,1.0,1.0
1043,1.0,1.0,1.0,0.5633,0.113800742,0.566,0.240983516,1.0,1.0,1.0
1044,1.0,1.0,1.0,0.5708,0.309363514,0.5632,0.291923583,1.0,1.0,1.0
1045,1.0,1.0,1.0,0.534,0.537328064,0.5305,0.310834885,1.0,1.0,1.0
1046,1.0,1.0,1.0,0.5641,0.75558275,0.5783,0.32536751,1.0,1.0,1.0
1047,1.0,1.0,1.0,0.5537,0.804839015,0.5735,0.281852484,1.0,1.0,1.0
1048,1.0,1.0,1.0,0.457,0.814335048,0.4853,0.264059514,1.0,1.0,1.0
1049,1.0,1.0,1.0,0.3439,0.82010901,0.4051,0.214059621,1.0,1.0,1.0
1050,1.0,1.0,1.0,0.1642,0.700861871,0.2135,0.283645898,1.0,1.0,1.0
1051,1.0,1.0,1.0,0.0638,0.377394527,0.0909,0.375071973,1.0,1.0,1.0
1052,1.0,1.0,1.0,0.0,0.301600695,0.0,0.475409746,1.0,1.0,1.0
1053,1.0,1.0,1.0,0.0,0.539320409,0.0,0.512138724,1.0,1.0,1.0
1054,1.0,1.0,1.0,0.0,0.604777336,0.0,0.561678171,1.0,1.0,1.0
1055,1.0,1.0,1.0,0.0,0.605847716,0.0,0.698435903,1.0,1.0,1.0
1056,1.0,1.0,1.0,0.0,0.867583036,0.0,0.629852653,1.0,1.0,1.0
1057,1.0,1.0,1.0,0.0,0.896252215,0.0,0.6318084,1.0,1.0,1.0
1058,1.0,1.0,1.0,0.0,0.902161598,0.0,0.730929375,1.0,1.0,1.0
1059,1.0,1.0,1.0,0.0,0.807876408,0.0,0.745003581,1.0,1.0,1.0
1060,1.0,1.0,1.0,0.0,0.481758773,0.0,0.693539083,1.0,1.0,1.0
1061,1.0,1.0,1.0,0.0,0.350461036,0.0,0.562577009,1.0,1.0,1.0
1062,1.0,1.0,1.0,0.0054,0.369291186,0.0003,0.480208516,1.0,1.0,1.0
1063,1.0,1.0,1.0,0.0826,0.327216417,0.1088,0.477022827,1.0,1.0,1.0
1064,1.0,1.0,1.0,0.2036,0.128708065,0.2241,0.218143106,1.0,1.0,1.0
1065,1.0,1.0,1.0,0.3215,0.109231159,0.3379,0.194244981,1.0,1.0,1.0
1066,1.0,1.0,1.0,0.4199,0.032121081,0.4303,0.267623186,1.0,1.0,1.0
1067,1.0,1.0,1.0,0.5034,0.165889904,0.5516,0.235411063,1.0,1.0,1.0
1068,1.0,1.0,1.0,0.5322,0.229558229,0.5807,0.330409825,1.0,1.0,1.0
1069,1.0,1.0,1.0,0.5403,0.552829027,0.5564,0.273507774,1.0,1.0,1.0
1070,1.0,1.0,1.0,0.4716,0.673825681,0.4414,0.400495827,1.0,1.0,1.0
1071,1.0,1.0,1.0,0.3179,0.909441948,0.2005,0.565150857,1.0,1.0,1.0
1072,1.0,1.0,1.0,0.1481,0.40397352,0.201,0.624679148,1.0,1.0,1.0
1073,1.0,1.0,1.0,0.1209,0.053071491,0.2205,0.632019281,1.0,1.0,1.0
1074,1.0,1.0,1.0,0.1182,0.009857893,0.1106,0.62109381,1.0,1.0,1.0
1075,1.0,1.0,1.0,0.0209,0.022703402,0.0083,0.588119864,1.0,1.0,1.0
1076,1.0,1.0,1.0,0.0,0.06118574,0.0,0.625629306,1.0,1.0,1.0
1077,1.0,1.0,1.0,0.0,0.155283213,0.0,0.692180157,1.0,1.0,1.0
1078,1.0,1.0,1.0,0.0,0.194212124,0.0,0.848867655,1.0,1.0,1.0
1079,1.0,1.0,1.0,0.0,0.325269014,0.0,0.804378629,1.0,1.0,1.0
1080,1.0,1.0,1.0,0.0,0.216164544,0.0,0.607896805,1.0,1.0,1.0
1081,1.0,1.0,1.0,0.0,0.294233441,0.0,0.649045944,1.0,1.0,1.0
1082,1.0,1.0,1.0,0.0,0.27193734,0.0,0.564376056,1.0,1.0,1.0
1083,1.0,1.0,1.0,0.0,0.172537595,0.0,0.66976577,1.0,1.0,1.0
1084,1.0,1.0,1.0,0.0,0.461593479,0.0,0.455647349,1.0,1.0,1.0
1085,1.0,1.0,1.0,0.0,0.475345463,0.0,0.362804651,1.0,1.0,1.0
1086,1.0,1.0,1.0,0.0124,0.302758217,0.0,0.430874139,1.0,1.0,1.0
1087,1.0,1.0,1.0,0.0858,0.147479713,0.0708,0.283736497,1.0,1.0,1.0
1088,1.0,1.0,1.0,0.1993,0.066136509,0.1866,0.209491715,1.0,1.0,1.0
1089,1.0,1.0,1.0,0.3012,0.048136499,0.3088,0.188906968,1.0,1.0,1.0
1090,1.0,1.0,1.0,0.4181,0.001305424,0.41,0.200804844,1.0,1.0,1.0
1091,1.0,1.0,1.0,0.5171,0.02227441,0.4767,0.180536553,1.0,1.0,1.0
1092,1.0,1.0,1.0,0.5313,0.010808986,0.5248,0.432551235,1.0,1.0,1.0
1093,1.0,1.0,1.0,0.5773,0.011530235,0.5645,0.437235355,1.0,1.0,1.0
1094,1.0,1.0,1.0,0.5196,0.058907609,0.5172,0.519850671,1.0,1.0,1.0
1095,1.0,1.0,1.0,0.4946,0.063854888,0.5145,0.718330741,1.0,1.0,1.0
1096,1.0,1.0,1.0,0.4443,0.145684391,0.4684,0.601710439,1.0,1.0,1.0
1097,1.0,1.0,1.0,0.3279,0.10168203,0.3687,0.695452809,1.0,1.0,1.0
1098,1.0,1.0,1.0,0.1745,0.104971349,0.2197,0.618776441,1.0,1.0,1.0
1099,1.0,1.0,1.0,0.071,0.01616681,0.0928,0.620671511,1.0,1.0,1.0
1100,1.0,1.0,1.0,0.0002,0.297574669,0.0,0.394486606,1.0,1.0,1.0
1101,1.0,1.0,1.0,0.0,0.367312461,0.0,0.647626281,1.0,1.0,1.0
1102,1.0,1.0,1.0,0.0,0.0007446,0.0,0.007264851,1.0,1.0,1.0
1103,1.0,1.0,1.0,0.0,0.068054058,0.0,0.717990816,1.0,1.0,1.0
1104,1.0,1.0,1.0,0.0,0.094593525,0.0,0.787509739,1.0,1.0,1.0
1105,1.0,1.0,1.0,0.0,0.213648081,0.0,0.724269986,1.0,1.0,1.0
1106,1.0,1.0,1.0,0.0,0.531912327,0.0,0.727548957,1.0,1.0,1.0
1107,1.0,1.0,1.0,0.0,0.692196727,0.0,0.753442526,1.0,1.0,1.0
1108,1.0,1.0,1.0,0.0,0.518783391,0.0,0.668654859,1.0,1.0,1.0
1109,1.0,1.0,1.0,0.0,0.676166594,0.0,0.503800452,1.0,1.0,1.0
1110,1.0,1.0,1.0,0.0042,0.510285676,0.0,0.366526216,1.0,1.0,1.0
1111,1.0,1.0,1.0,0.0398,0.148385465,0.0037,0.123009101,1.0,1.0,1.0
1112,1.0,1.0,1.0,0.1349,0.017506892,0.0539,0.004508218,1.0,1.0,1.0
1113,1.0,1.0,1.0,0.246,0.102544896,0.1719,0.004836794,1.0,1.0,1.0
1114,1.0,1.0,1.0,0.3214,0.135170639,0.2838,0.006659714,1.0,1.0,1.0
1115,1.0,1.0,1.0,0.3781,0.132621363,0.37,0.03347563,1.0,1.0,1.0
1116,1.0,1.0,1.0,0.4205,0.069042861,0.4164,0.066656902,1.0,1.0,1.0
1117,1.0,1.0,1.0,0.4431,0.048704062,0.387,0.12635231,1.0,1.0,1.0
1118,1.0,1.0,1.0,0.4225,0.026934966,0.3769,0.097560838,1.0,1.0,1.0
1119,1.0,1.0,1.0,0.4012,0.03281936,0.3819,0.046201877,1.0,1.0,1.0
1120,1.0,1.0,1.0,0.3611,0.031553883,0.3384,0.047009844,1.0,1.0,1.0
1121,1.0,1.0,1.0,0.2682,0.081398696,0.2655,0.058036353,1.0,1.0,1.0
1122,1.0,1.0,1.0,0.1522,0.036627773,0.1453,0.080282196,1.0,1.0,1.0
1123,1.0,1.0,1.0,0.0493,7.58e-6,0.0601,0.026029274,1.0,1.0,1.0
1124,1.0,1.0,1.0,0.0035,0.009274209,0.0,0.205130726,1.0,1.0,1.0
1125,1.0,1.0,1.0,0.0,0.005863861,0.0,0.239637733,1.0,1.0,1.0
1126,1.0,1.0,1.0,0.0,0.003044422,0.0,0.228756726,1.0,1.0,1.0
1127,1.0,1.0,1.0,0.0,0.005838812,0.0,0.265000641,1.0,1.0,1.0
1128,1.0,1.0,1.0,0.0,0.00170265,0.0,0.305796921,1.0,1.0,1.0
1129,1.0,1.0,1.0,0.0,0.005503632,0.0,0.253565937,1.0,1.0,1.0
1130,1.0,1.0,1.0,0.0,0.006187149,0.0,0.188861892,1.0,1.0,1.0
1131,1.0,1.0,1.0,0.0,0.105491459,0.0,0.158726007,1.0,1.0,1.0
1132,1.0,1.0,1.0,0.0,0.203179836,0.0,0.144552737,1.0,1.0,1.0
1133,1.0,1.0,1.0,0.0,0.31184566,0.0,0.151686087,1.0,1.0,1.0
1134,1.0,1.0,1.0,0.0958,0.15729934,0.0236,0.15887779,1.0,1.0,1.0
1135,1.0,1.0,1.0,0.085,0.027425,0.1118,0.098857567,1.0,1.0,1.0
1136,1.0,1.0,1.0,0.2209,0.000555741,0.2461,0.015690109,1.0,1.0,1.0
1137,1.0,1.0,1.0,0.3936,0.001436484,0.4127,0.000112617,1.0,1.0,1.0
1138,1.0,1.0,1.0,0.5269,0.003749114,0.5355,0.000105856,1.0,1.0,1.0
1139,1.0,1.0,1.0,0.6269,0.010715026,0.612,0.001608537,1.0,1.0,1.0
1140,1.0,1.0,1.0,0.6626,0.024330039,0.6631,0.012877713,1.0,1.0,1.0
1141,1.0,1.0,1.0,0.6526,0.009454269,0.6607,0.051263224,1.0,1.0,1.0
1142,1.0,1.0,1.0,0.6325,0.015575085,0.6558,0.051028762,1.0,1.0,1.0
1143,1.0,1.0,1.0,0.5865,0.038747013,0.6019,0.067830533,1.0,1.0,1.0
1144,1.0,1.0,1.0,0.4871,0.055153936,0.5113,0.089574166,1.0,1.0,1.0
1145,1.0,1.0,1.0,0.35,0.099925354,0.39,0.187966168,1.0,1.0,1.0
1146,1.0,1.0,1.0,0.1748,0.171507657,0.2283,0.252968103,1.0,1.0,1.0
1147,1.0,1.0,1.0,0.0721,0.259897947,0.1039,0.293105483,1.0,1.0,1.0
1148,1.0,1.0,1.0,0.0038,0.484913051,0.0004,0.292433858,1.0,1.0,1.0
1149,1.0,1.0,1.0,0.0,0.65207845,0.0,0.584969997,1.0,1.0,1.0
1150,1.0,1.0,1.0,0.0,0.549565196,0.0,0.615296006,1.0,1.0,1.0
1151,1.0,1.0,1.0,0.0,0.264352381,0.0,0.701627791,1.0,1.0,1.0
1152,1.0,1.0,1.0,0.0,0.201819241,0.0,0.640225172,1.0,1.0,1.0
1153,1.0,1.0,1.0,0.0,0.110443436,0.0,0.574448824,1.0,1.0,1.0
1154,1.0,1.0,1.0,0.0,0.227475628,0.0,0.627178669,1.0,1.0,1.0
1155,1.0,1.0,1.0,0.0,0.0,0.0,0.00530291,1.0,1.0,1.0
1156,1.0,1.0,1.0,0.0,0.0,0.0,0.003513803,1.0,1.0,1.0
1157,1.0,1.0,1.0,0.0,0.007766452,0.0,0.003311914,1.0,1.0,1.0
1158,1.0,1.0,1.0,0.1493,0.011667026,0.146,0.003518699,1.0,1.0,1.0
1159,1.0,1.0,1.0,0.0807,0.006440069,0.1169,0.013626697,1.0,1.0,1.0
1160,1.0,1.0,1.0,0.2201,0.147832498,0.2513,0.10863997,1.0,1.0,1.0
1161,1.0,1.0,1.0,0.3898,0.007227662,0.408,0.065270953,1.0,1.0,1.0
1162,1.0,1.0,1.0,0.5143,0.0,0.5257,0.094853349,1.0,1.0,1.0
1163,1.0,1.0,1.0,0.6101,0.002701762,0.6115,0.116510764,1.0,1.0,1.0
1164,1.0,1.0,1.0,0.6395,0.036665987,0.6428,0.184746236,1.0,1.0,1.0
1165,1.0,1.0,1.0,0.6368,0.050647214,0.6367,0.309439421,1.0,1.0,1.0
1166,1.0,1.0,1.0,0.6288,0.118039176,0.6295,0.385022372,1.0,1.0,1.0
1167,1.0,1.0,1.0,0.5833,0.2463561,0.5949,0.370233446,1.0,1.0,1.0
1168,1.0,1.0,1.0,0.478,0.403732568,0.5051,0.371943533,1.0,1.0,1.0
1169,1.0,1.0,1.0,0.345,0.448961526,0.3877,0.402502477,1.0,1.0,1.0
1170,1.0,1.0,1.0,0.1708,0.506937206,0.2244,0.429250807,1.0,1.0,1.0
1171,1.0,1.0,1.0,0.0667,0.515148342,0.1006,0.467637539,1.0,1.0,1.0
1172,1.0,1.0,1.0,0.0,0.401803851,0.0,0.456362575,1.0,1.0,1.0
1173,1.0,1.0,1.0,0.0,0.542189062,0.0,0.71908617,1.0,1.0,1.0
1174,1.0,1.0,1.0,0.0,0.627934754,0.0,0.706160724,1.0,1.0,1.0
1175,1.0,1.0,1.0,0.0,0.294224769,0.0,0.819404304,1.0,1.0,1.0
1176,1.0,1.0,1.0,0.0,0.445834845,0.0,0.787577629,1.0,1.0,1.0
1177,1.0,1.0,1.0,0.0,0.024488203,0.0,0.211383402,1.0,1.0,1.0
1178,1.0,1.0,1.0,0.0,0.005497254,0.0,0.228788704,1.0,1.0,1.0
